price,date,hour,day,month,year
385.44,30-10-2016,21,30,10,2016
376.15,30-10-2016,22,30,10,2016
363.0,30-10-2016,23,30,10,2016
349.46,31-10-2016,00,31,10,2016
345.31,31-10-2016,01,31,10,2016
342.54,31-10-2016,02,31,10,2016
339.48,31-10-2016,03,31,10,2016
346.7,31-10-2016,04,31,10,2016
395.62,31-10-2016,05,31,10,2016
447.6,31-10-2016,06,31,10,2016
510.75,31-10-2016,07,31,10,2016
498.8,31-10-2016,08,31,10,2016
468.26,31-10-2016,09,31,10,2016
456.59,31-10-2016,10,31,10,2016
455.21,31-10-2016,11,31,10,2016
445.23,31-10-2016,12,31,10,2016
433.96,31-10-2016,13,31,10,2016
425.76,31-10-2016,14,31,10,2016
455.01,31-10-2016,15,31,10,2016
491.48,31-10-2016,16,31,10,2016
585.07,31-10-2016,17,31,10,2016
553.25,31-10-2016,18,31,10,2016
472.31,31-10-2016,19,31,10,2016
436.14,31-10-2016,20,31,10,2016
397.89,31-10-2016,21,31,10,2016
381.68,31-10-2016,22,31,10,2016
363.5,31-10-2016,23,31,10,2016
339.6,01-11-2016,00,01,11,2016
332.3,01-11-2016,01,01,11,2016
328.65,01-11-2016,02,01,11,2016
325.69,01-11-2016,03,01,11,2016
330.92,01-11-2016,04,01,11,2016
344.53,01-11-2016,05,01,11,2016
395.93,01-11-2016,06,01,11,2016
415.17,01-11-2016,07,01,11,2016
423.07,01-11-2016,08,01,11,2016
417.94,01-11-2016,09,01,11,2016
393.57,01-11-2016,10,01,11,2016
393.96,01-11-2016,11,01,11,2016
403.04,01-11-2016,12,01,11,2016
395.93,01-11-2016,13,01,11,2016
386.66,01-11-2016,14,01,11,2016
391.1,01-11-2016,15,01,11,2016
401.76,01-11-2016,16,01,11,2016
440.14,01-11-2016,17,01,11,2016
424.84,01-11-2016,18,01,11,2016
388.24,01-11-2016,19,01,11,2016
366.53,01-11-2016,20,01,11,2016
360.61,01-11-2016,21,01,11,2016
340.98,01-11-2016,22,01,11,2016
326.08,01-11-2016,23,01,11,2016
325.76,02-11-2016,00,02,11,2016
321.81,02-11-2016,01,02,11,2016
320.13,02-11-2016,02,02,11,2016
318.56,02-11-2016,03,02,11,2016
328.82,02-11-2016,04,02,11,2016
346.38,02-11-2016,05,02,11,2016
384.87,02-11-2016,06,02,11,2016
420.3,02-11-2016,07,02,11,2016
414.08,02-11-2016,08,02,11,2016
394.84,02-11-2016,09,02,11,2016
384.87,02-11-2016,10,02,11,2016
381.12,02-11-2016,11,02,11,2016
384.28,02-11-2016,12,02,11,2016
383.39,02-11-2016,13,02,11,2016
380.73,02-11-2016,14,02,11,2016
387.04,02-11-2016,15,02,11,2016
412.6,02-11-2016,16,02,11,2016
468.95,02-11-2016,17,02,11,2016
454.54,02-11-2016,18,02,11,2016
412.4,02-11-2016,19,02,11,2016
394.54,02-11-2016,20,02,11,2016
379.44,02-11-2016,21,02,11,2016
365.13,02-11-2016,22,02,11,2016
352.01,02-11-2016,23,02,11,2016
355.24,03-11-2016,00,03,11,2016
352.96,03-11-2016,01,03,11,2016
352.37,03-11-2016,02,03,11,2016
355.04,03-11-2016,03,03,11,2016
366.72,03-11-2016,04,03,11,2016
395.03,03-11-2016,05,03,11,2016
456.3,03-11-2016,06,03,11,2016
524.0,03-11-2016,07,03,11,2016
554.88,03-11-2016,08,03,11,2016
495.99,03-11-2016,09,03,11,2016
463.82,03-11-2016,10,03,11,2016
471.44,03-11-2016,11,03,11,2016
473.72,03-11-2016,12,03,11,2016
472.83,03-11-2016,13,03,11,2016
471.94,03-11-2016,14,03,11,2016
480.15,03-11-2016,15,03,11,2016
554.29,03-11-2016,16,03,11,2016
593.78,03-11-2016,17,03,11,2016
554.58,03-11-2016,18,03,11,2016
472.23,03-11-2016,19,03,11,2016
424.72,03-11-2016,20,03,11,2016
393.74,03-11-2016,21,03,11,2016
376.62,03-11-2016,22,03,11,2016
363.95,03-11-2016,23,03,11,2016
366.56,04-11-2016,00,04,11,2016
356.68,04-11-2016,01,04,11,2016
354.61,04-11-2016,02,04,11,2016
356.48,04-11-2016,03,04,11,2016
368.44,04-11-2016,04,04,11,2016
383.56,04-11-2016,05,04,11,2016
401.85,04-11-2016,06,04,11,2016
451.16,04-11-2016,07,04,11,2016
469.64,04-11-2016,08,04,11,2016
469.64,04-11-2016,09,04,11,2016
444.94,04-11-2016,10,04,11,2016
443.16,04-11-2016,11,04,11,2016
440.49,04-11-2016,12,04,11,2016
435.15,04-11-2016,13,04,11,2016
426.46,04-11-2016,14,04,11,2016
440.0,04-11-2016,15,04,11,2016
457.59,04-11-2016,16,04,11,2016
473.1,04-11-2016,17,04,11,2016
456.9,04-11-2016,18,04,11,2016
414.0,04-11-2016,19,04,11,2016
392.26,04-11-2016,20,04,11,2016
385.34,04-11-2016,21,04,11,2016
374.57,04-11-2016,22,04,11,2016
355.4,04-11-2016,23,04,11,2016
371.49,05-11-2016,00,05,11,2016
369.4,05-11-2016,01,05,11,2016
366.41,05-11-2016,02,05,11,2016
362.52,05-11-2016,03,05,11,2016
362.82,05-11-2016,04,05,11,2016
366.8,05-11-2016,05,05,11,2016
372.68,05-11-2016,06,05,11,2016
379.86,05-11-2016,07,05,11,2016
388.23,05-11-2016,08,05,11,2016
397.5,05-11-2016,09,05,11,2016
410.15,05-11-2016,10,05,11,2016
414.93,05-11-2016,11,05,11,2016
409.65,05-11-2016,12,05,11,2016
396.8,05-11-2016,13,05,11,2016
392.11,05-11-2016,14,05,11,2016
389.92,05-11-2016,15,05,11,2016
414.83,05-11-2016,16,05,11,2016
431.87,05-11-2016,17,05,11,2016
423.7,05-11-2016,18,05,11,2016
397.79,05-11-2016,19,05,11,2016
387.23,05-11-2016,20,05,11,2016
386.34,05-11-2016,21,05,11,2016
375.47,05-11-2016,22,05,11,2016
359.73,05-11-2016,23,05,11,2016
354.26,06-11-2016,00,06,11,2016
347.79,06-11-2016,01,06,11,2016
348.79,06-11-2016,02,06,11,2016
339.93,06-11-2016,03,06,11,2016
339.93,06-11-2016,04,06,11,2016
344.21,06-11-2016,05,06,11,2016
351.28,06-11-2016,06,06,11,2016
367.8,06-11-2016,07,06,11,2016
375.67,06-11-2016,08,06,11,2016
382.74,06-11-2016,09,06,11,2016
390.9,06-11-2016,10,06,11,2016
404.15,06-11-2016,11,06,11,2016
397.18,06-11-2016,12,06,11,2016
390.11,06-11-2016,13,06,11,2016
391.3,06-11-2016,14,06,11,2016
395.48,06-11-2016,15,06,11,2016
415.3,06-11-2016,16,06,11,2016
435.31,06-11-2016,17,06,11,2016
435.01,06-11-2016,18,06,11,2016
414.9,06-11-2016,19,06,11,2016
395.88,06-11-2016,20,06,11,2016
390.21,06-11-2016,21,06,11,2016
378.76,06-11-2016,22,06,11,2016
360.64,06-11-2016,23,06,11,2016
339.53,07-11-2016,00,07,11,2016
335.05,07-11-2016,01,07,11,2016
337.24,07-11-2016,02,07,11,2016
340.92,07-11-2016,03,07,11,2016
356.65,07-11-2016,04,07,11,2016
395.48,07-11-2016,05,07,11,2016
441.38,07-11-2016,06,07,11,2016
477.43,07-11-2016,07,07,11,2016
487.98,07-11-2016,08,07,11,2016
487.98,07-11-2016,09,07,11,2016
453.43,07-11-2016,10,07,11,2016
447.46,07-11-2016,11,07,11,2016
475.14,07-11-2016,12,07,11,2016
476.13,07-11-2016,13,07,11,2016
478.42,07-11-2016,14,07,11,2016
515.36,07-11-2016,15,07,11,2016
567.94,07-11-2016,16,07,11,2016
661.43,07-11-2016,17,07,11,2016
590.04,07-11-2016,18,07,11,2016
477.43,07-11-2016,19,07,11,2016
444.57,07-11-2016,20,07,11,2016
421.17,07-11-2016,21,07,11,2016
399.96,07-11-2016,22,07,11,2016
388.12,07-11-2016,23,07,11,2016
382.78,08-11-2016,00,08,11,2016
374.4,08-11-2016,01,08,11,2016
369.52,08-11-2016,02,08,11,2016
370.42,08-11-2016,03,08,11,2016
387.37,08-11-2016,04,08,11,2016
417.48,08-11-2016,05,08,11,2016
477.8,08-11-2016,06,08,11,2016
614.7,08-11-2016,07,08,11,2016
636.04,08-11-2016,08,08,11,2016
621.68,08-11-2016,09,08,11,2016
573.82,08-11-2016,10,08,11,2016
574.12,08-11-2016,11,08,11,2016
569.23,08-11-2016,12,08,11,2016
579.2,08-11-2016,13,08,11,2016
599.05,08-11-2016,14,08,11,2016
660.86,08-11-2016,15,08,11,2016
846.72,08-11-2016,16,08,11,2016
1046.54,08-11-2016,17,08,11,2016
698.26,08-11-2016,18,08,11,2016
549.09,08-11-2016,19,08,11,2016
450.98,08-11-2016,20,08,11,2016
433.73,08-11-2016,21,08,11,2016
408.6,08-11-2016,22,08,11,2016
387.76,08-11-2016,23,08,11,2016
379.82,09-11-2016,00,09,11,2016
373.08,09-11-2016,01,09,11,2016
367.32,09-11-2016,02,09,11,2016
367.52,09-11-2016,03,09,11,2016
381.81,09-11-2016,04,09,11,2016
416.33,09-11-2016,05,09,11,2016
471.88,09-11-2016,06,09,11,2016
542.9,09-11-2016,07,09,11,2016
561.05,09-11-2016,08,09,11,2016
539.92,09-11-2016,09,09,11,2016
505.01,09-11-2016,10,09,11,2016
534.27,09-11-2016,11,09,11,2016
540.42,09-11-2016,12,09,11,2016
538.14,09-11-2016,13,09,11,2016
525.44,09-11-2016,14,09,11,2016
536.75,09-11-2016,15,09,11,2016
632.28,09-11-2016,16,09,11,2016
797.14,09-11-2016,17,09,11,2016
619.28,09-11-2016,18,09,11,2016
566.41,09-11-2016,19,09,11,2016
478.32,09-11-2016,20,09,11,2016
440.33,09-11-2016,21,09,11,2016
415.83,09-11-2016,22,09,11,2016
391.73,09-11-2016,23,09,11,2016
387.46,10-11-2016,00,10,11,2016
382.77,10-11-2016,01,10,11,2016
378.87,10-11-2016,02,10,11,2016
382.57,10-11-2016,03,10,11,2016
393.66,10-11-2016,04,10,11,2016
435.65,10-11-2016,05,10,11,2016
506.02,10-11-2016,06,10,11,2016
557.4,10-11-2016,07,10,11,2016
603.39,10-11-2016,08,10,11,2016
599.59,10-11-2016,09,10,11,2016
585.0,10-11-2016,10,10,11,2016
599.09,10-11-2016,11,10,11,2016
610.79,10-11-2016,12,10,11,2016
649.87,10-11-2016,13,10,11,2016
616.98,10-11-2016,14,10,11,2016
650.57,10-11-2016,15,10,11,2016
750.34,10-11-2016,16,10,11,2016
1005.35,10-11-2016,17,10,11,2016
695.16,10-11-2016,18,10,11,2016
587.69,10-11-2016,19,10,11,2016
496.93,10-11-2016,20,10,11,2016
446.14,10-11-2016,21,10,11,2016
425.85,10-11-2016,22,10,11,2016
392.16,10-11-2016,23,10,11,2016
391.89,11-11-2016,00,11,11,2016
386.37,11-11-2016,01,11,11,2016
384.49,11-11-2016,02,11,11,2016
386.56,11-11-2016,03,11,11,2016
397.81,11-11-2016,04,11,11,2016
451.47,11-11-2016,05,11,11,2016
525.44,11-11-2016,06,11,11,2016
878.57,11-11-2016,07,11,11,2016
985.69,11-11-2016,08,11,11,2016
886.56,11-11-2016,09,11,11,2016
592.22,11-11-2016,10,11,11,2016
565.29,11-11-2016,11,11,11,2016
555.13,11-11-2016,12,11,11,2016
536.79,11-11-2016,13,11,11,2016
509.96,11-11-2016,14,11,11,2016
522.58,11-11-2016,15,11,11,2016
585.32,11-11-2016,16,11,11,2016
738.9,11-11-2016,17,11,11,2016
561.64,11-11-2016,18,11,11,2016
541.52,11-11-2016,19,11,11,2016
451.66,11-11-2016,20,11,11,2016
438.15,11-11-2016,21,11,11,2016
438.94,11-11-2016,22,11,11,2016
407.08,11-11-2016,23,11,11,2016
407.69,12-11-2016,00,12,11,2016
388.4,12-11-2016,01,12,11,2016
381.08,12-11-2016,02,12,11,2016
381.47,12-11-2016,03,12,11,2016
388.89,12-11-2016,04,12,11,2016
413.24,12-11-2016,05,12,11,2016
429.56,12-11-2016,06,12,11,2016
421.75,12-11-2016,07,12,11,2016
427.98,12-11-2016,08,12,11,2016
442.03,12-11-2016,09,12,11,2016
449.26,12-11-2016,10,12,11,2016
439.36,12-11-2016,11,12,11,2016
425.41,12-11-2016,12,12,11,2016
423.43,12-11-2016,13,12,11,2016
418.88,12-11-2016,14,12,11,2016
436.0,12-11-2016,15,12,11,2016
465.39,12-11-2016,16,12,11,2016
507.94,12-11-2016,17,12,11,2016
476.96,12-11-2016,18,12,11,2016
442.63,12-11-2016,19,12,11,2016
422.34,12-11-2016,20,12,11,2016
416.5,12-11-2016,21,12,11,2016
409.18,12-11-2016,22,12,11,2016
381.97,12-11-2016,23,12,11,2016
379.39,13-11-2016,00,13,11,2016
358.23,13-11-2016,01,13,11,2016
347.11,13-11-2016,02,13,11,2016
347.4,13-11-2016,03,13,11,2016
354.29,13-11-2016,04,13,11,2016
362.46,13-11-2016,05,13,11,2016
378.31,13-11-2016,06,13,11,2016
380.37,13-11-2016,07,13,11,2016
397.1,13-11-2016,08,13,11,2016
410.59,13-11-2016,09,13,11,2016
413.24,13-11-2016,10,13,11,2016
417.97,13-11-2016,11,13,11,2016
413.15,13-11-2016,12,13,11,2016
412.85,13-11-2016,13,13,11,2016
414.92,13-11-2016,14,13,11,2016
428.11,13-11-2016,15,13,11,2016
451.13,13-11-2016,16,13,11,2016
472.59,13-11-2016,17,13,11,2016
463.83,13-11-2016,18,13,11,2016
439.03,13-11-2016,19,13,11,2016
422.5,13-11-2016,20,13,11,2016
416.89,13-11-2016,21,13,11,2016
396.42,13-11-2016,22,13,11,2016
375.75,13-11-2016,23,13,11,2016
371.91,14-11-2016,00,14,11,2016
354.39,14-11-2016,01,14,11,2016
345.73,14-11-2016,02,14,11,2016
360.79,14-11-2016,03,14,11,2016
386.77,14-11-2016,04,14,11,2016
403.9,14-11-2016,05,14,11,2016
442.87,14-11-2016,06,14,11,2016
481.94,14-11-2016,07,14,11,2016
478.69,14-11-2016,08,14,11,2016
447.89,14-11-2016,09,14,11,2016
432.44,14-11-2016,10,14,11,2016
438.54,14-11-2016,11,14,11,2016
437.16,14-11-2016,12,14,11,2016
438.24,14-11-2016,13,14,11,2016
438.24,14-11-2016,14,14,11,2016
448.28,14-11-2016,15,14,11,2016
464.22,14-11-2016,16,14,11,2016
483.22,14-11-2016,17,14,11,2016
451.23,14-11-2016,18,14,11,2016
432.53,14-11-2016,19,14,11,2016
409.6,14-11-2016,20,14,11,2016
401.73,14-11-2016,21,14,11,2016
385.89,14-11-2016,22,14,11,2016
365.32,14-11-2016,23,14,11,2016
335.4,15-11-2016,00,15,11,2016
329.01,15-11-2016,01,15,11,2016
325.96,15-11-2016,02,15,11,2016
327.24,15-11-2016,03,15,11,2016
341.49,15-11-2016,04,15,11,2016
377.26,15-11-2016,05,15,11,2016
408.02,15-11-2016,06,15,11,2016
438.38,15-11-2016,07,15,11,2016
442.41,15-11-2016,08,15,11,2016
442.61,15-11-2016,09,15,11,2016
427.67,15-11-2016,10,15,11,2016
428.26,15-11-2016,11,15,11,2016
434.45,15-11-2016,12,15,11,2016
436.71,15-11-2016,13,15,11,2016
428.46,15-11-2016,14,15,11,2016
443.1,15-11-2016,15,15,11,2016
447.13,15-11-2016,16,15,11,2016
461.57,15-11-2016,17,15,11,2016
443.3,15-11-2016,18,15,11,2016
421.87,15-11-2016,19,15,11,2016
399.57,15-11-2016,20,15,11,2016
387.77,15-11-2016,21,15,11,2016
379.72,15-11-2016,22,15,11,2016
356.43,15-11-2016,23,15,11,2016
350.32,16-11-2016,00,16,11,2016
344.71,16-11-2016,01,16,11,2016
339.98,16-11-2016,02,16,11,2016
342.83,16-11-2016,03,16,11,2016
368.65,16-11-2016,04,16,11,2016
396.05,16-11-2016,05,16,11,2016
445.62,16-11-2016,06,16,11,2016
499.32,16-11-2016,07,16,11,2016
514.7,16-11-2016,08,16,11,2016
492.23,16-11-2016,09,16,11,2016
434.48,16-11-2016,10,16,11,2016
436.35,16-11-2016,11,16,11,2016
446.31,16-11-2016,12,16,11,2016
443.25,16-11-2016,13,16,11,2016
445.91,16-11-2016,14,16,11,2016
480.7,16-11-2016,15,16,11,2016
479.71,16-11-2016,16,16,11,2016
470.25,16-11-2016,17,16,11,2016
451.53,16-11-2016,18,16,11,2016
416.15,16-11-2016,19,16,11,2016
390.43,16-11-2016,20,16,11,2016
385.01,16-11-2016,21,16,11,2016
374.86,16-11-2016,22,16,11,2016
344.41,16-11-2016,23,16,11,2016
310.62,17-11-2016,00,17,11,2016
304.92,17-11-2016,01,17,11,2016
303.25,17-11-2016,02,17,11,2016
308.66,17-11-2016,03,17,11,2016
321.54,17-11-2016,04,17,11,2016
363.92,17-11-2016,05,17,11,2016
403.25,17-11-2016,06,17,11,2016
437.08,17-11-2016,07,17,11,2016
436.98,17-11-2016,08,17,11,2016
434.62,17-11-2016,09,17,11,2016
415.64,17-11-2016,10,17,11,2016
421.34,17-11-2016,11,17,11,2016
429.8,17-11-2016,12,17,11,2016
419.77,17-11-2016,13,17,11,2016
422.33,17-11-2016,14,17,11,2016
435.5,17-11-2016,15,17,11,2016
437.37,17-11-2016,16,17,11,2016
445.83,17-11-2016,17,17,11,2016
436.98,17-11-2016,18,17,11,2016
416.03,17-11-2016,19,17,11,2016
395.38,17-11-2016,20,17,11,2016
383.88,17-11-2016,21,17,11,2016
369.92,17-11-2016,22,17,11,2016
342.78,17-11-2016,23,17,11,2016
325.03,18-11-2016,00,18,11,2016
315.29,18-11-2016,01,18,11,2016
302.4,18-11-2016,02,18,11,2016
305.16,18-11-2016,03,18,11,2016
319.03,18-11-2016,04,18,11,2016
350.31,18-11-2016,05,18,11,2016
376.97,18-11-2016,06,18,11,2016
410.03,18-11-2016,07,18,11,2016
412.98,18-11-2016,08,18,11,2016
412.19,18-11-2016,09,18,11,2016
394.88,18-11-2016,10,18,11,2016
390.94,18-11-2016,11,18,11,2016
397.53,18-11-2016,12,18,11,2016
391.43,18-11-2016,13,18,11,2016
387.99,18-11-2016,14,18,11,2016
390.65,18-11-2016,15,18,11,2016
398.32,18-11-2016,16,18,11,2016
402.94,18-11-2016,17,18,11,2016
395.37,18-11-2016,18,18,11,2016
372.35,18-11-2016,19,18,11,2016
361.13,18-11-2016,20,18,11,2016
349.62,18-11-2016,21,18,11,2016
339.3,18-11-2016,22,18,11,2016
319.92,18-11-2016,23,18,11,2016
293.41,19-11-2016,00,19,11,2016
281.43,19-11-2016,01,19,11,2016
274.85,19-11-2016,02,19,11,2016
266.99,19-11-2016,03,19,11,2016
279.17,19-11-2016,04,19,11,2016
290.56,19-11-2016,05,19,11,2016
319.84,19-11-2016,06,19,11,2016
335.16,19-11-2016,07,19,11,2016
354.22,19-11-2016,08,19,11,2016
359.62,19-11-2016,09,19,11,2016
365.42,19-11-2016,10,19,11,2016
365.12,19-11-2016,11,19,11,2016
360.31,19-11-2016,12,19,11,2016
356.87,19-11-2016,13,19,11,2016
357.95,19-11-2016,14,19,11,2016
371.01,19-11-2016,15,19,11,2016
397.24,19-11-2016,16,19,11,2016
405.79,19-11-2016,17,19,11,2016
391.05,19-11-2016,18,19,11,2016
374.65,19-11-2016,19,19,11,2016
358.74,19-11-2016,20,19,11,2016
350.68,19-11-2016,21,19,11,2016
334.37,19-11-2016,22,19,11,2016
324.65,19-11-2016,23,19,11,2016
323.41,20-11-2016,00,20,11,2016
315.57,20-11-2016,01,20,11,2016
304.78,20-11-2016,02,20,11,2016
314.59,20-11-2016,03,20,11,2016
317.53,20-11-2016,04,20,11,2016
321.35,20-11-2016,05,20,11,2016
333.41,20-11-2016,06,20,11,2016
346.46,20-11-2016,07,20,11,2016
359.4,20-11-2016,08,20,11,2016
367.93,20-11-2016,09,20,11,2016
378.13,20-11-2016,10,20,11,2016
377.84,20-11-2016,11,20,11,2016
372.84,20-11-2016,12,20,11,2016
367.83,20-11-2016,13,20,11,2016
363.62,20-11-2016,14,20,11,2016
375.97,20-11-2016,15,20,11,2016
385.58,20-11-2016,16,20,11,2016
389.8,20-11-2016,17,20,11,2016
380.58,20-11-2016,18,20,11,2016
364.99,20-11-2016,19,20,11,2016
355.09,20-11-2016,20,20,11,2016
343.51,20-11-2016,21,20,11,2016
331.65,20-11-2016,22,20,11,2016
288.4,20-11-2016,23,20,11,2016
166.81,21-11-2016,00,21,11,2016
88.55,21-11-2016,01,21,11,2016
96.0,21-11-2016,02,21,11,2016
139.15,21-11-2016,03,21,11,2016
281.34,21-11-2016,04,21,11,2016
337.73,21-11-2016,05,21,11,2016
379.6,21-11-2016,06,21,11,2016
417.45,21-11-2016,07,21,11,2016
421.47,21-11-2016,08,21,11,2016
409.51,21-11-2016,09,21,11,2016
393.82,21-11-2016,10,21,11,2016
398.33,21-11-2016,11,21,11,2016
408.92,21-11-2016,12,21,11,2016
414.51,21-11-2016,13,21,11,2016
418.04,21-11-2016,14,21,11,2016
425.69,21-11-2016,15,21,11,2016
428.04,21-11-2016,16,21,11,2016
431.67,21-11-2016,17,21,11,2016
415.59,21-11-2016,18,21,11,2016
392.74,21-11-2016,19,21,11,2016
370.87,21-11-2016,20,21,11,2016
355.38,21-11-2016,21,21,11,2016
342.04,21-11-2016,22,21,11,2016
325.27,21-11-2016,23,21,11,2016
323.19,22-11-2016,00,22,11,2016
300.13,22-11-2016,01,22,11,2016
289.44,22-11-2016,02,22,11,2016
298.46,22-11-2016,03,22,11,2016
322.21,22-11-2016,04,22,11,2016
344.58,22-11-2016,05,22,11,2016
400.89,22-11-2016,06,22,11,2016
411.0,22-11-2016,07,22,11,2016
416.0,22-11-2016,08,22,11,2016
411.1,22-11-2016,09,22,11,2016
403.05,22-11-2016,10,22,11,2016
406.58,22-11-2016,11,22,11,2016
408.94,22-11-2016,12,22,11,2016
409.72,22-11-2016,13,22,11,2016
418.16,22-11-2016,14,22,11,2016
433.86,22-11-2016,15,22,11,2016
452.7,22-11-2016,16,22,11,2016
452.5,22-11-2016,17,22,11,2016
433.47,22-11-2016,18,22,11,2016
408.25,22-11-2016,19,22,11,2016
396.97,22-11-2016,20,22,11,2016
371.26,22-11-2016,21,22,11,2016
355.96,22-11-2016,22,22,11,2016
341.44,22-11-2016,23,22,11,2016
330.99,23-11-2016,00,23,11,2016
324.43,23-11-2016,01,23,11,2016
321.39,23-11-2016,02,23,11,2016
314.34,23-11-2016,03,23,11,2016
328.64,23-11-2016,04,23,11,2016
340.2,23-11-2016,05,23,11,2016
391.35,23-11-2016,06,23,11,2016
414.38,23-11-2016,07,23,11,2016
431.23,23-11-2016,08,23,11,2016
422.02,23-11-2016,09,23,11,2016
411.93,23-11-2016,10,23,11,2016
414.67,23-11-2016,11,23,11,2016
419.08,23-11-2016,12,23,11,2016
422.22,23-11-2016,13,23,11,2016
421.83,23-11-2016,14,23,11,2016
433.78,23-11-2016,15,23,11,2016
452.98,23-11-2016,16,23,11,2016
511.48,23-11-2016,17,23,11,2016
431.92,23-11-2016,18,23,11,2016
409.87,23-11-2016,19,23,11,2016
382.04,23-11-2016,20,23,11,2016
363.92,23-11-2016,21,23,11,2016
350.79,23-11-2016,22,23,11,2016
333.05,23-11-2016,23,23,11,2016
320.17,24-11-2016,00,24,11,2016
309.87,24-11-2016,01,24,11,2016
301.93,24-11-2016,02,24,11,2016
289.97,24-11-2016,03,24,11,2016
299.19,24-11-2016,04,24,11,2016
331.83,24-11-2016,05,24,11,2016
366.53,24-11-2016,06,24,11,2016
413.88,24-11-2016,07,24,11,2016
431.72,24-11-2016,08,24,11,2016
430.16,24-11-2016,09,24,11,2016
418.0,24-11-2016,10,24,11,2016
422.61,24-11-2016,11,24,11,2016
420.25,24-11-2016,12,24,11,2016
417.12,24-11-2016,13,24,11,2016
419.27,24-11-2016,14,24,11,2016
433.88,24-11-2016,15,24,11,2016
483.88,24-11-2016,16,24,11,2016
499.66,24-11-2016,17,24,11,2016
443.39,24-11-2016,18,24,11,2016
419.57,24-11-2016,19,24,11,2016
385.94,24-11-2016,20,24,11,2016
375.95,24-11-2016,21,24,11,2016
351.73,24-11-2016,22,24,11,2016
337.52,24-11-2016,23,24,11,2016
338.74,25-11-2016,00,25,11,2016
329.96,25-11-2016,01,25,11,2016
322.93,25-11-2016,02,25,11,2016
321.07,25-11-2016,03,25,11,2016
331.71,25-11-2016,04,25,11,2016
348.6,25-11-2016,05,25,11,2016
390.68,25-11-2016,06,25,11,2016
439.88,25-11-2016,07,25,11,2016
473.36,25-11-2016,08,25,11,2016
468.28,25-11-2016,09,25,11,2016
462.91,25-11-2016,10,25,11,2016
459.69,25-11-2016,11,25,11,2016
468.09,25-11-2016,12,25,11,2016
456.86,25-11-2016,13,25,11,2016
456.57,25-11-2016,14,25,11,2016
465.06,25-11-2016,15,25,11,2016
476.0,25-11-2016,16,25,11,2016
521.68,25-11-2016,17,25,11,2016
460.08,25-11-2016,18,25,11,2016
362.76,25-11-2016,19,25,11,2016
342.45,25-11-2016,20,25,11,2016
339.23,25-11-2016,21,25,11,2016
335.72,25-11-2016,22,25,11,2016
321.85,25-11-2016,23,25,11,2016
310.03,26-11-2016,00,26,11,2016
294.49,26-11-2016,01,26,11,2016
289.6,26-11-2016,02,26,11,2016
283.64,26-11-2016,03,26,11,2016
276.8,26-11-2016,04,26,11,2016
288.04,26-11-2016,05,26,11,2016
308.37,26-11-2016,06,26,11,2016
318.44,26-11-2016,07,26,11,2016
325.08,26-11-2016,08,26,11,2016
331.44,26-11-2016,09,26,11,2016
333.49,26-11-2016,10,26,11,2016
333.2,26-11-2016,11,26,11,2016
329.77,26-11-2016,12,26,11,2016
325.18,26-11-2016,13,26,11,2016
331.05,26-11-2016,14,26,11,2016
339.65,26-11-2016,15,26,11,2016
353.23,26-11-2016,16,26,11,2016
353.72,26-11-2016,17,26,11,2016
349.13,26-11-2016,18,26,11,2016
334.86,26-11-2016,19,26,11,2016
321.66,26-11-2016,20,26,11,2016
320.1,26-11-2016,21,26,11,2016
310.03,26-11-2016,22,26,11,2016
276.21,26-11-2016,23,26,11,2016
224.5,27-11-2016,00,27,11,2016
207.06,27-11-2016,01,27,11,2016
198.34,27-11-2016,02,27,11,2016
198.64,27-11-2016,03,27,11,2016
205.2,27-11-2016,04,27,11,2016
264.46,27-11-2016,05,27,11,2016
281.21,27-11-2016,06,27,11,2016
290.81,27-11-2016,07,27,11,2016
314.61,27-11-2016,08,27,11,2016
325.09,27-11-2016,09,27,11,2016
335.37,27-11-2016,10,27,11,2016
342.72,27-11-2016,11,27,11,2016
337.33,27-11-2016,12,27,11,2016
327.54,27-11-2016,13,27,11,2016
328.42,27-11-2016,14,27,11,2016
334.98,27-11-2016,15,27,11,2016
355.36,27-11-2016,16,27,11,2016
361.82,27-11-2016,17,27,11,2016
355.94,27-11-2016,18,27,11,2016
344.97,27-11-2016,19,27,11,2016
339.78,27-11-2016,20,27,11,2016
327.44,27-11-2016,21,27,11,2016
322.25,27-11-2016,22,27,11,2016
316.57,27-11-2016,23,27,11,2016
283.66,28-11-2016,00,28,11,2016
283.46,28-11-2016,01,28,11,2016
278.66,28-11-2016,02,28,11,2016
285.03,28-11-2016,03,28,11,2016
318.23,28-11-2016,04,28,11,2016
332.04,28-11-2016,05,28,11,2016
387.97,28-11-2016,06,28,11,2016
452.72,28-11-2016,07,28,11,2016
449.19,28-11-2016,08,28,11,2016
430.48,28-11-2016,09,28,11,2016
395.71,28-11-2016,10,28,11,2016
426.37,28-11-2016,11,28,11,2016
401.59,28-11-2016,12,28,11,2016
432.34,28-11-2016,13,28,11,2016
448.31,28-11-2016,14,28,11,2016
503.26,28-11-2016,15,28,11,2016
560.36,28-11-2016,16,28,11,2016
637.74,28-11-2016,17,28,11,2016
503.65,28-11-2016,18,28,11,2016
420.49,28-11-2016,19,28,11,2016
411.87,28-11-2016,20,28,11,2016
375.63,28-11-2016,21,28,11,2016
353.98,28-11-2016,22,28,11,2016
338.8,28-11-2016,23,28,11,2016
