price,date,hour
478.65,12-08-2018,16
495.14,12-08-2018,17
517.37,12-08-2018,18
528.74,12-08-2018,19
540.53,12-08-2018,20
573.51,12-08-2018,21
526.24,12-08-2018,22
516.01,12-08-2018,23
511.94,13-08-2018,00
491.28,13-08-2018,01
469.26,13-08-2018,02
461.02,13-08-2018,03
459.77,13-08-2018,04
493.16,13-08-2018,05
560.26,13-08-2018,06
634.34,13-08-2018,07
657.82,13-08-2018,08
665.34,13-08-2018,09
672.95,13-08-2018,10
677.54,13-08-2018,11
662.0,13-08-2018,12
676.29,13-08-2018,13
671.18,13-08-2018,14
634.87,13-08-2018,15
621.51,13-08-2018,16
627.56,13-08-2018,17
625.16,13-08-2018,18
647.91,13-08-2018,19
618.38,13-08-2018,20
626.0,13-08-2018,21
577.47,13-08-2018,22
521.12,13-08-2018,23
514.8,14-08-2018,00
498.86,14-08-2018,01
488.44,14-08-2018,02
476.15,14-08-2018,03
476.88,14-08-2018,04
502.4,14-08-2018,05
557.1,14-08-2018,06
642.96,14-08-2018,07
667.55,14-08-2018,08
670.88,14-08-2018,09
676.51,14-08-2018,10
678.17,14-08-2018,11
684.53,14-08-2018,12
663.79,14-08-2018,13
655.36,14-08-2018,14
645.25,14-08-2018,15
625.35,14-08-2018,16
609.72,14-08-2018,17
623.99,14-08-2018,18
661.92,14-08-2018,19
645.14,14-08-2018,20
645.67,14-08-2018,21
594.4,14-08-2018,22
531.26,14-08-2018,23
512.5,15-08-2018,00
501.92,15-08-2018,01
496.32,15-08-2018,02
482.84,15-08-2018,03
472.15,15-08-2018,04
489.47,15-08-2018,05
529.72,15-08-2018,06
573.08,15-08-2018,07
619.02,15-08-2018,08
614.77,15-08-2018,09
618.4,15-08-2018,10
635.83,15-08-2018,11
628.77,15-08-2018,12
606.06,15-08-2018,13
601.6,15-08-2018,14
590.92,15-08-2018,15
559.69,15-08-2018,16
566.64,15-08-2018,17
601.39,15-08-2018,18
588.43,15-08-2018,19
626.49,15-08-2018,20
641.64,15-08-2018,21
551.92,15-08-2018,22
524.53,15-08-2018,23
514.09,16-08-2018,00
499.11,16-08-2018,01
493.07,16-08-2018,02
487.14,16-08-2018,03
483.92,16-08-2018,04
504.62,16-08-2018,05
549.99,16-08-2018,06
620.11,16-08-2018,07
646.13,16-08-2018,08
622.4,16-08-2018,09
572.36,16-08-2018,10
551.76,16-08-2018,11
530.84,16-08-2018,12
527.72,16-08-2018,13
525.02,16-08-2018,14
528.55,16-08-2018,15
539.79,16-08-2018,16
634.06,16-08-2018,17
663.71,16-08-2018,18
667.04,16-08-2018,19
670.06,16-08-2018,20
527.62,16-08-2018,21
522.62,16-08-2018,22
500.57,16-08-2018,23
490.53,17-08-2018,00
474.84,17-08-2018,01
469.61,17-08-2018,02
467.83,17-08-2018,03
470.55,17-08-2018,04
487.18,17-08-2018,05
550.37,17-08-2018,06
642.01,17-08-2018,07
658.02,17-08-2018,08
673.6,17-08-2018,09
659.58,17-08-2018,10
657.18,17-08-2018,11
632.59,17-08-2018,12
605.19,17-08-2018,13
564.07,17-08-2018,14
554.55,17-08-2018,15
584.16,17-08-2018,16
643.27,17-08-2018,17
658.12,17-08-2018,18
659.58,17-08-2018,19
659.27,17-08-2018,20
655.82,17-08-2018,21
520.35,17-08-2018,22
509.15,17-08-2018,23
514.28,18-08-2018,00
507.47,18-08-2018,01
500.03,18-08-2018,02
486.2,18-08-2018,03
483.58,18-08-2018,04
481.07,18-08-2018,05
499.09,18-08-2018,06
509.77,18-08-2018,07
523.71,18-08-2018,08
527.58,18-08-2018,09
525.38,18-08-2018,10
518.36,18-08-2018,11
496.78,18-08-2018,12
482.53,18-08-2018,13
477.4,18-08-2018,14
482.22,18-08-2018,15
490.81,18-08-2018,16
502.86,18-08-2018,17
504.53,18-08-2018,18
504.01,18-08-2018,19
499.4,18-08-2018,20
503.28,18-08-2018,21
486.2,18-08-2018,22
457.18,18-08-2018,23
462.52,19-08-2018,00
449.01,19-08-2018,01
446.6,19-08-2018,02
446.92,19-08-2018,03
444.72,19-08-2018,04
449.12,19-08-2018,05
462.83,19-08-2018,06
471.1,19-08-2018,07
482.2,19-08-2018,08
492.25,19-08-2018,09
481.78,19-08-2018,10
480.42,19-08-2018,11
467.96,19-08-2018,12
463.14,19-08-2018,13
446.5,19-08-2018,14
445.77,19-08-2018,15
463.98,19-08-2018,16
492.98,19-08-2018,17
519.36,19-08-2018,18
523.34,19-08-2018,19
524.18,19-08-2018,20
525.22,19-08-2018,21
518.21,19-08-2018,22
502.72,19-08-2018,23
487.75,20-08-2018,00
482.2,20-08-2018,01
462.2,20-08-2018,02
458.54,20-08-2018,03
456.44,20-08-2018,04
489.53,20-08-2018,05
531.4,20-08-2018,06
567.94,20-08-2018,07
627.61,20-08-2018,08
627.72,20-08-2018,09
627.51,20-08-2018,10
616.3,20-08-2018,11
597.67,20-08-2018,12
575.68,20-08-2018,13
553.39,20-08-2018,14
552.65,20-08-2018,15
552.34,20-08-2018,16
563.54,20-08-2018,17
572.13,20-08-2018,18
571.18,20-08-2018,19
565.84,20-08-2018,20
555.06,20-08-2018,21
529.52,20-08-2018,22
504.5,20-08-2018,23
512.92,21-08-2018,00
505.79,21-08-2018,01
504.11,21-08-2018,02
503.59,21-08-2018,03
502.75,21-08-2018,04
512.82,21-08-2018,05
554.13,21-08-2018,06
655.94,21-08-2018,07
712.34,21-08-2018,08
768.54,21-08-2018,09
751.56,21-08-2018,10
744.53,21-08-2018,11
722.51,21-08-2018,12
709.83,21-08-2018,13
712.13,21-08-2018,14
692.32,21-08-2018,15
706.05,21-08-2018,16
686.03,21-08-2018,17
679.74,21-08-2018,18
684.03,21-08-2018,19
769.59,21-08-2018,20
678.27,21-08-2018,21
595.33,21-08-2018,22
531.69,21-08-2018,23
537.15,22-08-2018,00
521.89,22-08-2018,01
518.42,22-08-2018,02
510.0,22-08-2018,03
512.11,22-08-2018,04
516.63,22-08-2018,05
615.43,22-08-2018,06
718.86,22-08-2018,07
759.69,22-08-2018,08
759.06,22-08-2018,09
725.91,22-08-2018,10
714.34,22-08-2018,11
641.11,22-08-2018,12
603.86,22-08-2018,13
600.81,22-08-2018,14
630.16,22-08-2018,15
598.49,22-08-2018,16
674.88,22-08-2018,17
680.77,22-08-2018,18
616.69,22-08-2018,19
571.87,22-08-2018,20
566.4,22-08-2018,21
524.21,22-08-2018,22
505.69,22-08-2018,23
508.98,23-08-2018,00
498.99,23-08-2018,01
497.62,23-08-2018,02
502.56,23-08-2018,03
498.36,23-08-2018,04
518.77,23-08-2018,05
569.05,23-08-2018,06
656.9,23-08-2018,07
698.77,23-08-2018,08
738.43,23-08-2018,09
720.13,23-08-2018,10
683.41,23-08-2018,11
631.76,23-08-2018,12
590.41,23-08-2018,13
603.98,23-08-2018,14
656.79,23-08-2018,15
701.51,23-08-2018,16
735.49,23-08-2018,17
748.11,23-08-2018,18
759.58,23-08-2018,19
749.48,23-08-2018,20
713.82,23-08-2018,21
629.76,23-08-2018,22
529.29,23-08-2018,23
530.23,24-08-2018,00
528.02,24-08-2018,01
522.98,24-08-2018,02
515.93,24-08-2018,03
514.98,24-08-2018,04
521.82,24-08-2018,05
559.26,24-08-2018,06
634.45,24-08-2018,07
683.35,24-08-2018,08
662.11,24-08-2018,09
608.79,24-08-2018,10
577.03,24-08-2018,11
552.21,24-08-2018,12
544.74,24-08-2018,13
532.44,24-08-2018,14
520.03,24-08-2018,15
518.98,24-08-2018,16
527.39,24-08-2018,17
552.42,24-08-2018,18
562.94,24-08-2018,19
555.79,24-08-2018,20
556.0,24-08-2018,21
528.65,24-08-2018,22
520.56,24-08-2018,23
530.08,25-08-2018,00
523.11,25-08-2018,01
518.36,25-08-2018,02
520.26,25-08-2018,03
519.73,25-08-2018,04
521.31,25-08-2018,05
524.06,25-08-2018,06
539.37,25-08-2018,07
576.63,25-08-2018,08
582.76,25-08-2018,09
571.78,25-08-2018,10
546.44,25-08-2018,11
531.45,25-08-2018,12
525.64,25-08-2018,13
523.74,25-08-2018,14
523.85,25-08-2018,15
531.03,25-08-2018,16
551.09,25-08-2018,17
584.55,25-08-2018,18
602.29,25-08-2018,19
590.46,25-08-2018,20
587.51,25-08-2018,21
560.8,25-08-2018,22
526.59,25-08-2018,23
531.05,26-08-2018,00
525.43,26-08-2018,01
519.06,26-08-2018,02
515.55,26-08-2018,03
514.38,26-08-2018,04
512.15,26-08-2018,05
513.75,26-08-2018,06
522.88,26-08-2018,07
533.6,26-08-2018,08
556.21,26-08-2018,09
577.87,26-08-2018,10
581.48,26-08-2018,11
566.72,26-08-2018,12
559.4,26-08-2018,13
553.14,26-08-2018,14
533.92,26-08-2018,15
535.72,26-08-2018,16
552.29,26-08-2018,17
619.6,26-08-2018,18
624.48,26-08-2018,19
636.05,26-08-2018,20
627.88,26-08-2018,21
569.17,26-08-2018,22
532.43,26-08-2018,23
530.84,27-08-2018,00
516.72,27-08-2018,01
501.33,27-08-2018,02
478.5,27-08-2018,03
478.61,27-08-2018,04
518.31,27-08-2018,05
550.27,27-08-2018,06
583.39,27-08-2018,07
649.32,27-08-2018,08
643.17,27-08-2018,09
637.43,27-08-2018,10
608.98,27-08-2018,11
594.43,27-08-2018,12
627.77,27-08-2018,13
605.58,27-08-2018,14
588.81,27-08-2018,15
573.84,27-08-2018,16
574.37,27-08-2018,17
611.32,27-08-2018,18
660.15,27-08-2018,19
647.2,27-08-2018,20
630.96,27-08-2018,21
561.52,27-08-2018,22
532.33,27-08-2018,23
559.27,28-08-2018,00
551.74,28-08-2018,01
556.73,28-08-2018,02
556.3,28-08-2018,03
554.82,28-08-2018,04
567.75,28-08-2018,05
664.76,28-08-2018,06
739.3,28-08-2018,07
765.27,28-08-2018,08
765.91,28-08-2018,09
747.78,28-08-2018,10
741.63,28-08-2018,11
701.87,28-08-2018,12
727.85,28-08-2018,13
711.41,28-08-2018,14
722.65,28-08-2018,15
728.8,28-08-2018,16
762.84,28-08-2018,17
775.77,28-08-2018,18
843.09,28-08-2018,19
874.8,28-08-2018,20
771.42,28-08-2018,21
688.73,28-08-2018,22
608.57,28-08-2018,23
599.05,29-08-2018,00
577.18,29-08-2018,01
565.87,29-08-2018,02
558.94,29-08-2018,03
560.11,29-08-2018,04
580.7,29-08-2018,05
694.2,29-08-2018,06
767.48,29-08-2018,07
785.72,29-08-2018,08
779.32,29-08-2018,09
758.41,29-08-2018,10
757.66,29-08-2018,11
724.38,29-08-2018,12
693.24,29-08-2018,13
692.7,29-08-2018,14
733.98,29-08-2018,15
747.42,29-08-2018,16
781.66,29-08-2018,17
800.22,29-08-2018,18
798.94,29-08-2018,19
790.41,29-08-2018,20
714.57,29-08-2018,21
575.26,29-08-2018,22
557.34,29-08-2018,23
553.92,30-08-2018,00
538.08,30-08-2018,01
533.16,30-08-2018,02
530.7,30-08-2018,03
534.88,30-08-2018,04
562.26,30-08-2018,05
604.09,30-08-2018,06
707.53,30-08-2018,07
758.35,30-08-2018,08
773.96,30-08-2018,09
792.47,30-08-2018,10
814.29,30-08-2018,11
816.11,30-08-2018,12
821.78,30-08-2018,13
793.33,30-08-2018,14
752.68,30-08-2018,15
708.39,30-08-2018,16
676.08,30-08-2018,17
700.58,30-08-2018,18
730.75,30-08-2018,19
746.36,30-08-2018,20
681.43,30-08-2018,21
600.77,30-08-2018,22
576.81,30-08-2018,23
574.25,31-08-2018,00
562.84,31-08-2018,01
561.35,31-08-2018,02
565.4,31-08-2018,03
569.56,31-08-2018,04
590.67,31-08-2018,05
628.29,31-08-2018,06
725.41,31-08-2018,07
762.82,31-08-2018,08
765.27,31-08-2018,09
758.88,31-08-2018,10
757.49,31-08-2018,11
736.49,31-08-2018,12
716.88,31-08-2018,13
711.76,31-08-2018,14
699.29,31-08-2018,15
711.02,31-08-2018,16
729.03,31-08-2018,17
724.77,31-08-2018,18
725.09,31-08-2018,19
730.63,31-08-2018,20
707.5,31-08-2018,21
647.27,31-08-2018,22
606.34,31-08-2018,23
612.12,01-09-2018,00
595.22,01-09-2018,01
588.1,01-09-2018,02
576.83,01-09-2018,03
573.96,01-09-2018,04
574.91,01-09-2018,05
592.03,01-09-2018,06
608.08,01-09-2018,07
647.52,01-09-2018,08
689.94,01-09-2018,09
687.6,01-09-2018,10
689.51,01-09-2018,11
658.9,01-09-2018,12
613.61,01-09-2018,13
607.55,01-09-2018,14
605.21,01-09-2018,15
610.53,01-09-2018,16
648.48,01-09-2018,17
690.9,01-09-2018,18
690.05,01-09-2018,19
710.99,01-09-2018,20
663.04,01-09-2018,21
608.51,01-09-2018,22
589.05,01-09-2018,23
595.17,02-09-2018,00
583.19,02-09-2018,01
573.22,02-09-2018,02
569.72,02-09-2018,03
570.15,02-09-2018,04
570.04,02-09-2018,05
573.22,02-09-2018,06
580.96,02-09-2018,07
596.12,02-09-2018,08
615.42,02-09-2018,09
618.49,02-09-2018,10
616.27,02-09-2018,11
613.61,02-09-2018,12
598.77,02-09-2018,13
592.52,02-09-2018,14
592.2,02-09-2018,15
601.0,02-09-2018,16
610.86,02-09-2018,17
627.82,02-09-2018,18
655.28,02-09-2018,19
665.46,02-09-2018,20
632.38,02-09-2018,21
594.11,02-09-2018,22
571.0,02-09-2018,23
564.95,03-09-2018,00
561.24,03-09-2018,01
556.9,03-09-2018,02
553.72,03-09-2018,03
554.99,03-09-2018,04
594.85,03-09-2018,05
638.74,03-09-2018,06
732.03,03-09-2018,07
761.08,03-09-2018,08
763.52,03-09-2018,09
760.66,03-09-2018,10
761.51,03-09-2018,11
753.98,03-09-2018,12
727.58,03-09-2018,13
710.83,03-09-2018,14
688.78,03-09-2018,15
709.88,03-09-2018,16
699.59,03-09-2018,17
710.41,03-09-2018,18
712.84,03-09-2018,19
699.06,03-09-2018,20
647.33,03-09-2018,21
604.71,03-09-2018,22
570.36,03-09-2018,23
579.47,04-09-2018,00
572.27,04-09-2018,01
563.81,04-09-2018,02
560.11,04-09-2018,03
562.86,04-09-2018,04
595.65,04-09-2018,05
684.21,04-09-2018,06
742.72,04-09-2018,07
787.89,04-09-2018,08
783.13,04-09-2018,09
782.07,04-09-2018,10
777.21,04-09-2018,11
751.81,04-09-2018,12
730.23,04-09-2018,13
728.01,04-09-2018,14
725.26,04-09-2018,15
740.71,04-09-2018,16
740.28,04-09-2018,17
740.49,04-09-2018,18
755.94,04-09-2018,19
772.87,04-09-2018,20
689.82,04-09-2018,21
644.22,04-09-2018,22
603.69,04-09-2018,23
588.63,05-09-2018,00
575.42,05-09-2018,01
565.81,05-09-2018,02
563.91,05-09-2018,03
570.88,05-09-2018,04
602.15,05-09-2018,05
695.85,05-09-2018,06
739.06,05-09-2018,07
781.74,05-09-2018,08
776.88,05-09-2018,09
760.19,05-09-2018,10
749.73,05-09-2018,11
706.84,05-09-2018,12
683.91,05-09-2018,13
681.91,05-09-2018,14
707.79,05-09-2018,15
734.73,05-09-2018,16
748.14,05-09-2018,17
733.78,05-09-2018,18
760.5,05-09-2018,19
739.69,05-09-2018,20
675.04,05-09-2018,21
637.22,05-09-2018,22
606.69,05-09-2018,23
580.66,06-09-2018,00
567.59,06-09-2018,01
559.58,06-09-2018,02
558.32,06-09-2018,03
565.38,06-09-2018,04
589.93,06-09-2018,05
685.18,06-09-2018,06
758.72,06-09-2018,07
789.7,06-09-2018,08
777.37,06-09-2018,09
738.28,06-09-2018,10
726.06,06-09-2018,11
704.67,06-09-2018,12
682.75,06-09-2018,13
720.26,06-09-2018,14
714.78,06-09-2018,15
731.01,06-09-2018,16
737.33,06-09-2018,17
726.48,06-09-2018,18
731.75,06-09-2018,19
680.64,06-09-2018,20
654.51,06-09-2018,21
605.94,06-09-2018,22
575.81,06-09-2018,23
577.19,07-09-2018,00
567.88,07-09-2018,01
564.6,07-09-2018,02
564.49,07-09-2018,03
567.56,07-09-2018,04
585.65,07-09-2018,05
642.87,07-09-2018,06
699.03,07-09-2018,07
780.16,07-09-2018,08
765.99,07-09-2018,09
750.33,07-09-2018,10
736.05,07-09-2018,11
677.46,07-09-2018,12
623.2,07-09-2018,13
604.58,07-09-2018,14
597.6,07-09-2018,15
607.23,07-09-2018,16
624.78,07-09-2018,17
642.98,07-09-2018,18
633.35,07-09-2018,19
622.24,07-09-2018,20
612.51,07-09-2018,21
586.6,07-09-2018,22
564.18,07-09-2018,23
570.37,08-09-2018,00
566.88,08-09-2018,01
557.58,08-09-2018,02
538.88,08-09-2018,03
532.54,08-09-2018,04
539.19,08-09-2018,05
550.4,08-09-2018,06
565.09,08-09-2018,07
588.65,08-09-2018,08
588.23,08-09-2018,09
596.58,08-09-2018,10
594.15,08-09-2018,11
580.31,08-09-2018,12
576.71,08-09-2018,13
573.65,08-09-2018,14
573.54,08-09-2018,15
575.97,08-09-2018,16
588.44,08-09-2018,17
605.14,08-09-2018,18
611.59,08-09-2018,19
608.42,08-09-2018,20
600.28,08-09-2018,21
585.38,08-09-2018,22
566.99,08-09-2018,23
559.12,09-09-2018,00
534.59,09-09-2018,01
528.44,09-09-2018,02
528.12,09-09-2018,03
528.33,09-09-2018,04
526.87,09-09-2018,05
527.6,09-09-2018,06
540.02,09-09-2018,07
552.75,09-09-2018,08
565.9,09-09-2018,09
579.37,09-09-2018,10
577.49,09-09-2018,11
574.36,09-09-2018,12
569.87,09-09-2018,13
566.01,09-09-2018,14
563.71,09-09-2018,15
565.07,09-09-2018,16
581.87,09-09-2018,17
598.05,09-09-2018,18
611.1,09-09-2018,19
610.37,09-09-2018,20
602.64,09-09-2018,21
582.6,09-09-2018,22
554.32,09-09-2018,23
558.08,10-09-2018,00
531.25,10-09-2018,01
516.85,10-09-2018,02
501.61,10-09-2018,03
512.47,10-09-2018,04
563.71,10-09-2018,05
593.25,10-09-2018,06
606.4,10-09-2018,07
617.78,10-09-2018,08
619.03,10-09-2018,09
617.36,10-09-2018,10
608.59,10-09-2018,11
601.08,10-09-2018,12
593.04,10-09-2018,13
596.28,10-09-2018,14
593.46,10-09-2018,15
596.17,10-09-2018,16
599.51,10-09-2018,17
600.35,10-09-2018,18
607.34,10-09-2018,19
834.25,10-09-2018,20
588.24,10-09-2018,21
577.49,10-09-2018,22
564.97,10-09-2018,23
559.12,11-09-2018,00
536.92,11-09-2018,01
508.76,11-09-2018,02
491.06,11-09-2018,03
503.21,11-09-2018,04
551.27,11-09-2018,05
597.13,11-09-2018,06
759.1,11-09-2018,07
732.61,11-09-2018,08
697.22,11-09-2018,09
681.52,11-09-2018,10
657.54,11-09-2018,11
648.01,11-09-2018,12
624.25,11-09-2018,13
601.21,11-09-2018,14
601.0,11-09-2018,15
606.45,11-09-2018,16
599.95,11-09-2018,17
600.58,11-09-2018,18
608.23,11-09-2018,19
599.74,11-09-2018,20
593.15,11-09-2018,21
569.17,11-09-2018,22
533.36,11-09-2018,23
507.14,12-09-2018,00
494.76,12-09-2018,01
482.48,12-09-2018,02
494.86,12-09-2018,03
500.95,12-09-2018,04
536.84,12-09-2018,05
565.29,12-09-2018,06
592.37,12-09-2018,07
608.0,12-09-2018,08
598.77,12-09-2018,09
593.31,12-09-2018,10
589.32,12-09-2018,11
590.48,12-09-2018,12
582.82,12-09-2018,13
574.52,12-09-2018,14
568.12,12-09-2018,15
567.7,12-09-2018,16
573.05,12-09-2018,17
575.99,12-09-2018,18
583.55,12-09-2018,19
575.99,12-09-2018,20
569.49,12-09-2018,21
546.4,12-09-2018,22
520.05,12-09-2018,23
529.44,13-09-2018,00
525.15,13-09-2018,01
525.15,13-09-2018,02
530.7,13-09-2018,03
542.85,13-09-2018,04
559.41,13-09-2018,05
658.84,13-09-2018,06
831.73,13-09-2018,07
858.13,13-09-2018,08
817.48,13-09-2018,09
806.79,13-09-2018,10
795.06,13-09-2018,11
783.95,13-09-2018,12
770.22,13-09-2018,13
766.24,13-09-2018,14
757.54,13-09-2018,15
745.81,13-09-2018,16
774.1,13-09-2018,17
794.95,13-09-2018,18
809.93,13-09-2018,19
842.94,13-09-2018,20
766.77,13-09-2018,21
585.6,13-09-2018,22
562.13,13-09-2018,23
555.83,14-09-2018,00
542.88,14-09-2018,01
538.39,14-09-2018,02
530.46,14-09-2018,03
533.59,14-09-2018,04
571.69,14-09-2018,05
663.88,14-09-2018,06
773.92,14-09-2018,07
799.39,14-09-2018,08
799.5,14-09-2018,09
789.16,14-09-2018,10
774.02,14-09-2018,11
726.42,14-09-2018,12
664.19,14-09-2018,13
600.4,14-09-2018,14
588.71,14-09-2018,15
594.24,14-09-2018,16
634.54,14-09-2018,17
742.91,14-09-2018,18
763.27,14-09-2018,19
610.74,14-09-2018,20
575.66,14-09-2018,21
545.8,14-09-2018,22
522.94,14-09-2018,23
522.75,15-09-2018,00
511.69,15-09-2018,01
484.74,15-09-2018,02
466.0,15-09-2018,03
461.79,15-09-2018,04
468.63,15-09-2018,05
492.85,15-09-2018,06
514.54,15-09-2018,07
530.44,15-09-2018,08
547.7,15-09-2018,09
542.97,15-09-2018,10
540.65,15-09-2018,11
528.54,15-09-2018,12
507.06,15-09-2018,13
501.59,15-09-2018,14
503.27,15-09-2018,15
506.43,15-09-2018,16
529.91,15-09-2018,17
603.19,15-09-2018,18
706.79,15-09-2018,19
709.11,15-09-2018,20
543.6,15-09-2018,21
530.75,15-09-2018,22
517.91,15-09-2018,23
545.59,16-09-2018,00
524.56,16-09-2018,01
486.8,16-09-2018,02
458.5,16-09-2018,03
460.18,16-09-2018,04
464.6,16-09-2018,05
464.6,16-09-2018,06
506.36,16-09-2018,07
529.4,16-09-2018,08
559.48,16-09-2018,09
570.84,16-09-2018,10
570.52,16-09-2018,11
560.32,16-09-2018,12
556.43,16-09-2018,13
549.28,16-09-2018,14
546.23,16-09-2018,15
548.01,16-09-2018,16
558.43,16-09-2018,17
601.03,16-09-2018,18
609.23,16-09-2018,19
587.25,16-09-2018,20
555.27,16-09-2018,21
529.82,16-09-2018,22
498.89,16-09-2018,23
464.92,17-09-2018,00
453.14,17-09-2018,01
452.72,17-09-2018,02
439.04,17-09-2018,03
451.35,17-09-2018,04
515.93,17-09-2018,05
635.53,17-09-2018,06
704.32,17-09-2018,07
757.54,17-09-2018,08
746.08,17-09-2018,09
738.61,17-09-2018,10
650.04,17-09-2018,11
616.38,17-09-2018,12
584.3,17-09-2018,13
582.51,17-09-2018,14
600.08,17-09-2018,15
698.11,17-09-2018,16
769.95,17-09-2018,17
786.78,17-09-2018,18
937.41,17-09-2018,19
840.01,17-09-2018,20
718.83,17-09-2018,21
626.38,17-09-2018,22
514.25,17-09-2018,23
523.35,18-09-2018,00
507.13,18-09-2018,01
476.77,18-09-2018,02
471.33,18-09-2018,03
476.35,18-09-2018,04
513.62,18-09-2018,05
599.24,18-09-2018,06
752.79,18-09-2018,07
774.14,18-09-2018,08
763.99,18-09-2018,09
727.14,18-09-2018,10
683.08,18-09-2018,11
629.8,18-09-2018,12
580.29,18-09-2018,13
575.27,18-09-2018,14
568.36,18-09-2018,15
582.8,18-09-2018,16
619.12,18-09-2018,17
625.09,18-09-2018,18
627.92,18-09-2018,19
576.63,18-09-2018,20
542.92,18-09-2018,21
508.28,18-09-2018,22
468.08,18-09-2018,23
458.41,19-09-2018,00
429.16,19-09-2018,01
429.68,19-09-2018,02
433.95,19-09-2018,03
445.92,19-09-2018,04
480.79,19-09-2018,05
584.99,19-09-2018,06
710.21,19-09-2018,07
772.56,19-09-2018,08
604.03,19-09-2018,09
582.59,19-09-2018,10
581.97,19-09-2018,11
540.44,19-09-2018,12
528.15,19-09-2018,13
523.16,19-09-2018,14
527.42,19-09-2018,15
537.42,19-09-2018,16
577.28,19-09-2018,17
575.41,19-09-2018,18
582.07,19-09-2018,19
531.69,19-09-2018,20
505.04,19-09-2018,21
448.84,19-09-2018,22
391.17,19-09-2018,23
385.47,20-09-2018,00
323.57,20-09-2018,01
307.17,20-09-2018,02
329.81,20-09-2018,03
348.08,20-09-2018,04
428.46,20-09-2018,05
495.12,20-09-2018,06
511.22,20-09-2018,07
515.48,20-09-2018,08
503.74,20-09-2018,09
482.87,20-09-2018,10
474.35,20-09-2018,11
467.29,20-09-2018,12
464.28,20-09-2018,13
462.1,20-09-2018,14
466.15,20-09-2018,15
478.09,20-09-2018,16
489.31,20-09-2018,17
494.4,20-09-2018,18
807.28,20-09-2018,19
799.59,20-09-2018,20
489.31,20-09-2018,21
459.09,20-09-2018,22
434.69,20-09-2018,23
414.26,21-09-2018,00
352.15,21-09-2018,01
263.75,21-09-2018,02
266.34,21-09-2018,03
272.13,21-09-2018,04
352.46,21-09-2018,05
443.55,21-09-2018,06
483.19,21-09-2018,07
506.07,21-09-2018,08
481.12,21-09-2018,09
466.22,21-09-2018,10
448.93,21-09-2018,11
426.68,21-09-2018,12
394.69,21-09-2018,13
408.15,21-09-2018,14
386.82,21-09-2018,15
395.83,21-09-2018,16
414.77,21-09-2018,17
449.76,21-09-2018,18
450.17,21-09-2018,19
393.14,21-09-2018,20
358.67,21-09-2018,21
229.49,21-09-2018,22
24.84,21-09-2018,23
41.17,22-09-2018,00
31.65,22-09-2018,01
25.03,22-09-2018,02
24.1,22-09-2018,03
29.17,22-09-2018,04
36.41,22-09-2018,05
169.94,22-09-2018,06
243.38,22-09-2018,07
331.41,22-09-2018,08
327.68,22-09-2018,09
329.54,22-09-2018,10
324.68,22-09-2018,11
295.82,22-09-2018,12
247.73,22-09-2018,13
238.62,22-09-2018,14
229.73,22-09-2018,15
247.11,22-09-2018,16
326.23,22-09-2018,17
377.74,22-09-2018,18
389.95,22-09-2018,19
366.99,22-09-2018,20
330.58,22-09-2018,21
268.31,22-09-2018,22
217.63,22-09-2018,23
228.33,23-09-2018,00
134.06,23-09-2018,01
103.67,23-09-2018,02
175.72,23-09-2018,03
235.67,23-09-2018,04
318.77,23-09-2018,05
361.15,23-09-2018,06
372.94,23-09-2018,07
434.65,23-09-2018,08
451.8,23-09-2018,09
459.04,23-09-2018,10
458.11,23-09-2018,11
453.04,23-09-2018,12
451.6,23-09-2018,13
450.36,23-09-2018,14
441.98,23-09-2018,15
444.67,23-09-2018,16
453.25,23-09-2018,17
484.16,23-09-2018,18
498.32,23-09-2018,19
484.57,23-09-2018,20
454.9,23-09-2018,21
438.99,23-09-2018,22
381.83,23-09-2018,23
263.89,24-09-2018,00
187.4,24-09-2018,01
41.04,24-09-2018,02
45.48,24-09-2018,03
203.52,24-09-2018,04
382.65,24-09-2018,05
463.9,24-09-2018,06
493.77,24-09-2018,07
513.1,24-09-2018,08
500.39,24-09-2018,09
495.73,24-09-2018,10
486.84,24-09-2018,11
487.98,24-09-2018,12
481.68,24-09-2018,13
466.17,24-09-2018,14
466.07,24-09-2018,15
465.96,24-09-2018,16
497.59,24-09-2018,17
498.52,24-09-2018,18
504.93,24-09-2018,19
502.66,24-09-2018,20
476.4,24-09-2018,21
442.09,24-09-2018,22
405.39,24-09-2018,23
392.15,25-09-2018,00
393.18,25-09-2018,01
393.9,25-09-2018,02
399.17,25-09-2018,03
405.16,25-09-2018,04
466.84,25-09-2018,05
511.05,25-09-2018,06
511.57,25-09-2018,07
728.2,25-09-2018,08
691.73,25-09-2018,09
658.88,25-09-2018,10
621.9,25-09-2018,11
558.16,25-09-2018,12
509.5,25-09-2018,13
486.05,25-09-2018,14
484.5,25-09-2018,15
495.97,25-09-2018,16
488.32,25-09-2018,17
501.44,25-09-2018,18
501.75,25-09-2018,19
482.43,25-09-2018,20
442.25,25-09-2018,21
392.77,25-09-2018,22
356.09,25-09-2018,23
261.91,26-09-2018,00
168.19,26-09-2018,01
104.37,26-09-2018,02
64.96,26-09-2018,03
40.13,26-09-2018,04
196.95,26-09-2018,05
362.04,26-09-2018,06
402.69,26-09-2018,07
404.45,26-09-2018,08
403.0,26-09-2018,09
402.38,26-09-2018,10
384.18,26-09-2018,11
