price,date,hour,day,month,year
289.34,08-10-2017,21,08,10,2017
280.19,08-10-2017,22,08,10,2017
273.42,08-10-2017,23,08,10,2017
279.81,09-10-2017,00,09,10,2017
278.28,09-10-2017,01,09,10,2017
277.62,09-10-2017,02,09,10,2017
277.81,09-10-2017,03,09,10,2017
279.05,09-10-2017,04,09,10,2017
293.44,09-10-2017,05,09,10,2017
351.57,09-10-2017,06,09,10,2017
478.8,09-10-2017,07,09,10,2017
521.78,09-10-2017,08,09,10,2017
487.38,09-10-2017,09,09,10,2017
487.38,09-10-2017,10,09,10,2017
449.07,09-10-2017,11,09,10,2017
392.74,09-10-2017,12,09,10,2017
380.64,09-10-2017,13,09,10,2017
381.78,09-10-2017,14,09,10,2017
394.65,09-10-2017,15,09,10,2017
417.33,09-10-2017,16,09,10,2017
469.94,09-10-2017,17,09,10,2017
570.2,09-10-2017,18,09,10,2017
590.97,09-10-2017,19,09,10,2017
389.69,09-10-2017,20,09,10,2017
338.9,09-10-2017,21,09,10,2017
318.41,09-10-2017,22,09,10,2017
296.49,09-10-2017,23,09,10,2017
284.43,10-10-2017,00,10,10,2017
283.0,10-10-2017,01,10,10,2017
283.0,10-10-2017,02,10,10,2017
283.19,10-10-2017,03,10,10,2017
285.95,10-10-2017,04,10,10,2017
300.24,10-10-2017,05,10,10,2017
359.99,10-10-2017,06,10,10,2017
465.47,10-10-2017,07,10,10,2017
542.55,10-10-2017,08,10,10,2017
529.88,10-10-2017,09,10,10,2017
420.49,10-10-2017,10,10,10,2017
440.69,10-10-2017,11,10,10,2017
447.93,10-10-2017,12,10,10,2017
414.3,10-10-2017,13,10,10,2017
413.73,10-10-2017,14,10,10,2017
394.58,10-10-2017,15,10,10,2017
371.8,10-10-2017,16,10,10,2017
413.82,10-10-2017,17,10,10,2017
485.29,10-10-2017,18,10,10,2017
485.29,10-10-2017,19,10,10,2017
341.69,10-10-2017,20,10,10,2017
314.73,10-10-2017,21,10,10,2017
295.48,10-10-2017,22,10,10,2017
276.8,10-10-2017,23,10,10,2017
259.88,11-10-2017,00,11,10,2017
254.93,11-10-2017,01,11,10,2017
254.16,11-10-2017,02,11,10,2017
256.26,11-10-2017,03,11,10,2017
267.88,11-10-2017,04,11,10,2017
291.22,11-10-2017,05,11,10,2017
371.82,11-10-2017,06,11,10,2017
500.42,11-10-2017,07,11,10,2017
1238.91,11-10-2017,08,11,10,2017
953.59,11-10-2017,09,11,10,2017
800.5,11-10-2017,10,11,10,2017
641.03,11-10-2017,11,11,10,2017
579.11,11-10-2017,12,11,10,2017
580.73,11-10-2017,13,11,10,2017
500.61,11-10-2017,14,11,10,2017
485.47,11-10-2017,15,11,10,2017
450.41,11-10-2017,16,11,10,2017
463.17,11-10-2017,17,11,10,2017
581.59,11-10-2017,18,11,10,2017
620.93,11-10-2017,19,11,10,2017
371.05,11-10-2017,20,11,10,2017
299.22,11-10-2017,21,11,10,2017
281.6,11-10-2017,22,11,10,2017
257.5,11-10-2017,23,11,10,2017
255.99,12-10-2017,00,12,10,2017
248.75,12-10-2017,01,12,10,2017
246.94,12-10-2017,02,12,10,2017
245.61,12-10-2017,03,12,10,2017
248.66,12-10-2017,04,12,10,2017
263.91,12-10-2017,05,12,10,2017
281.73,12-10-2017,06,12,10,2017
303.46,12-10-2017,07,12,10,2017
304.89,12-10-2017,08,12,10,2017
294.98,12-10-2017,09,12,10,2017
294.31,12-10-2017,10,12,10,2017
287.73,12-10-2017,11,12,10,2017
285.73,12-10-2017,12,12,10,2017
284.97,12-10-2017,13,12,10,2017
282.3,12-10-2017,14,12,10,2017
279.73,12-10-2017,15,12,10,2017
275.06,12-10-2017,16,12,10,2017
279.54,12-10-2017,17,12,10,2017
285.54,12-10-2017,18,12,10,2017
286.02,12-10-2017,19,12,10,2017
278.58,12-10-2017,20,12,10,2017
274.77,12-10-2017,21,12,10,2017
265.62,12-10-2017,22,12,10,2017
260.95,12-10-2017,23,12,10,2017
255.58,13-10-2017,00,13,10,2017
252.51,13-10-2017,01,13,10,2017
254.62,13-10-2017,02,13,10,2017
258.75,13-10-2017,03,13,10,2017
266.89,13-10-2017,04,13,10,2017
274.08,13-10-2017,05,13,10,2017
298.24,13-10-2017,06,13,10,2017
357.78,13-10-2017,07,13,10,2017
470.42,13-10-2017,08,13,10,2017
435.04,13-10-2017,09,13,10,2017
412.71,13-10-2017,10,13,10,2017
425.65,13-10-2017,11,13,10,2017
373.59,13-10-2017,12,13,10,2017
328.92,13-10-2017,13,13,10,2017
306.68,13-10-2017,14,13,10,2017
332.85,13-10-2017,15,13,10,2017
354.61,13-10-2017,16,13,10,2017
417.31,13-10-2017,17,13,10,2017
490.93,13-10-2017,18,13,10,2017
460.64,13-10-2017,19,13,10,2017
367.46,13-10-2017,20,13,10,2017
270.34,13-10-2017,21,13,10,2017
265.55,13-10-2017,22,13,10,2017
256.92,13-10-2017,23,13,10,2017
256.62,14-10-2017,00,14,10,2017
248.57,14-10-2017,01,14,10,2017
243.58,14-10-2017,02,14,10,2017
242.91,14-10-2017,03,14,10,2017
244.92,14-10-2017,04,14,10,2017
250.29,14-10-2017,05,14,10,2017
254.13,14-10-2017,06,14,10,2017
255.57,14-10-2017,07,14,10,2017
261.51,14-10-2017,08,14,10,2017
266.6,14-10-2017,09,14,10,2017
266.5,14-10-2017,10,14,10,2017
260.75,14-10-2017,11,14,10,2017
253.75,14-10-2017,12,14,10,2017
247.99,14-10-2017,13,14,10,2017
249.53,14-10-2017,14,14,10,2017
253.36,14-10-2017,15,14,10,2017
262.09,14-10-2017,16,14,10,2017
269.57,14-10-2017,17,14,10,2017
275.71,14-10-2017,18,14,10,2017
273.12,14-10-2017,19,14,10,2017
267.56,14-10-2017,20,14,10,2017
263.72,14-10-2017,21,14,10,2017
258.06,14-10-2017,22,14,10,2017
249.43,14-10-2017,23,14,10,2017
246.38,15-10-2017,00,15,10,2017
240.15,15-10-2017,01,15,10,2017
240.25,15-10-2017,02,15,10,2017
242.74,15-10-2017,03,15,10,2017
248.97,15-10-2017,04,15,10,2017
249.54,15-10-2017,05,15,10,2017
244.66,15-10-2017,06,15,10,2017
221.57,15-10-2017,07,15,10,2017
255.96,15-10-2017,08,15,10,2017
265.83,15-10-2017,09,15,10,2017
267.17,15-10-2017,10,15,10,2017
266.59,15-10-2017,11,15,10,2017
256.73,15-10-2017,12,15,10,2017
248.97,15-10-2017,13,15,10,2017
249.06,15-10-2017,14,15,10,2017
255.1,15-10-2017,15,15,10,2017
260.65,15-10-2017,16,15,10,2017
273.11,15-10-2017,17,15,10,2017
276.46,15-10-2017,18,15,10,2017
275.6,15-10-2017,19,15,10,2017
266.02,15-10-2017,20,15,10,2017
257.3,15-10-2017,21,15,10,2017
246.86,15-10-2017,22,15,10,2017
208.06,15-10-2017,23,15,10,2017
220.23,16-10-2017,00,16,10,2017
203.66,16-10-2017,01,16,10,2017
209.4,16-10-2017,02,16,10,2017
208.73,16-10-2017,03,16,10,2017
219.65,16-10-2017,04,16,10,2017
250.59,16-10-2017,05,16,10,2017
268.22,16-10-2017,06,16,10,2017
412.1,16-10-2017,07,16,10,2017
412.68,16-10-2017,08,16,10,2017
403.19,16-10-2017,09,16,10,2017
357.31,16-10-2017,10,16,10,2017
317.65,16-10-2017,11,16,10,2017
309.03,16-10-2017,12,16,10,2017
303.47,16-10-2017,13,16,10,2017
388.54,16-10-2017,14,16,10,2017
407.12,16-10-2017,15,16,10,2017
417.18,16-10-2017,16,16,10,2017
412.48,16-10-2017,17,16,10,2017
451.09,16-10-2017,18,16,10,2017
593.05,16-10-2017,19,16,10,2017
429.63,16-10-2017,20,16,10,2017
268.41,16-10-2017,21,16,10,2017
259.79,16-10-2017,22,16,10,2017
250.02,16-10-2017,23,16,10,2017
250.3,17-10-2017,00,17,10,2017
240.33,17-10-2017,01,17,10,2017
235.82,17-10-2017,02,17,10,2017
235.15,17-10-2017,03,17,10,2017
241.86,17-10-2017,04,17,10,2017
251.65,17-10-2017,05,17,10,2017
266.8,17-10-2017,06,17,10,2017
432.04,17-10-2017,07,17,10,2017
403.65,17-10-2017,08,17,10,2017
345.82,17-10-2017,09,17,10,2017
313.12,17-10-2017,10,17,10,2017
288.76,17-10-2017,11,17,10,2017
280.42,17-10-2017,12,17,10,2017
278.6,17-10-2017,13,17,10,2017
275.91,17-10-2017,14,17,10,2017
275.72,17-10-2017,15,17,10,2017
272.46,17-10-2017,16,17,10,2017
276.39,17-10-2017,17,17,10,2017
284.64,17-10-2017,18,17,10,2017
272.65,17-10-2017,19,17,10,2017
268.81,17-10-2017,20,17,10,2017
261.14,17-10-2017,21,17,10,2017
251.65,17-10-2017,22,17,10,2017
241.58,17-10-2017,23,17,10,2017
243.2,18-10-2017,00,18,10,2017
212.93,18-10-2017,01,18,10,2017
204.88,18-10-2017,02,18,10,2017
206.61,18-10-2017,03,18,10,2017
238.6,18-10-2017,04,18,10,2017
257.57,18-10-2017,05,18,10,2017
268.68,18-10-2017,06,18,10,2017
295.21,18-10-2017,07,18,10,2017
364.56,18-10-2017,08,18,10,2017
389.84,18-10-2017,09,18,10,2017
402.49,18-10-2017,10,18,10,2017
402.78,18-10-2017,11,18,10,2017
441.09,18-10-2017,12,18,10,2017
429.79,18-10-2017,13,18,10,2017
440.71,18-10-2017,14,18,10,2017
460.15,18-10-2017,15,18,10,2017
460.06,18-10-2017,16,18,10,2017
613.79,18-10-2017,17,18,10,2017
703.16,18-10-2017,18,18,10,2017
795.21,18-10-2017,19,18,10,2017
607.95,18-10-2017,20,18,10,2017
429.5,18-10-2017,21,18,10,2017
364.85,18-10-2017,22,18,10,2017
270.88,18-10-2017,23,18,10,2017
273.8,19-10-2017,00,19,10,2017
268.23,19-10-2017,01,19,10,2017
267.75,19-10-2017,02,19,10,2017
268.33,19-10-2017,03,19,10,2017
271.3,19-10-2017,04,19,10,2017
279.27,19-10-2017,05,19,10,2017
386.43,19-10-2017,06,19,10,2017
575.32,19-10-2017,07,19,10,2017
657.54,19-10-2017,08,19,10,2017
642.67,19-10-2017,09,19,10,2017
581.17,19-10-2017,10,19,10,2017
479.39,19-10-2017,11,19,10,2017
446.77,19-10-2017,12,19,10,2017
398.61,19-10-2017,13,19,10,2017
388.82,19-10-2017,14,19,10,2017
408.49,19-10-2017,15,19,10,2017
421.35,19-10-2017,16,19,10,2017
442.26,19-10-2017,17,19,10,2017
543.09,19-10-2017,18,19,10,2017
399.28,19-10-2017,19,19,10,2017
343.16,19-10-2017,20,19,10,2017
279.46,19-10-2017,21,19,10,2017
273.03,19-10-2017,22,19,10,2017
266.89,19-10-2017,23,19,10,2017
276.44,20-10-2017,00,20,10,2017
272.49,20-10-2017,01,20,10,2017
270.18,20-10-2017,02,20,10,2017
269.89,20-10-2017,03,20,10,2017
272.97,20-10-2017,04,20,10,2017
277.59,20-10-2017,05,20,10,2017
344.25,20-10-2017,06,20,10,2017
442.3,20-10-2017,07,20,10,2017
482.08,20-10-2017,08,20,10,2017
441.82,20-10-2017,09,20,10,2017
405.6,20-10-2017,10,20,10,2017
388.07,20-10-2017,11,20,10,2017
362.07,20-10-2017,12,20,10,2017
318.43,20-10-2017,13,20,10,2017
309.19,20-10-2017,14,20,10,2017
298.98,20-10-2017,15,20,10,2017
291.85,20-10-2017,16,20,10,2017
419.38,20-10-2017,17,20,10,2017
449.91,20-10-2017,18,20,10,2017
363.7,20-10-2017,19,20,10,2017
281.74,20-10-2017,20,20,10,2017
277.5,20-10-2017,21,20,10,2017
274.32,20-10-2017,22,20,10,2017
269.12,20-10-2017,23,20,10,2017
280.34,21-10-2017,00,21,10,2017
277.83,21-10-2017,01,21,10,2017
275.32,21-10-2017,02,21,10,2017
274.17,21-10-2017,03,21,10,2017
273.97,21-10-2017,04,21,10,2017
279.57,21-10-2017,05,21,10,2017
279.76,21-10-2017,06,21,10,2017
277.54,21-10-2017,07,21,10,2017
280.63,21-10-2017,08,21,10,2017
283.62,21-10-2017,09,21,10,2017
287.67,21-10-2017,10,21,10,2017
285.64,21-10-2017,11,21,10,2017
282.85,21-10-2017,12,21,10,2017
281.3,21-10-2017,13,21,10,2017
280.53,21-10-2017,14,21,10,2017
280.44,21-10-2017,15,21,10,2017
281.79,21-10-2017,16,21,10,2017
293.55,21-10-2017,17,21,10,2017
314.77,21-10-2017,18,21,10,2017
285.16,21-10-2017,19,21,10,2017
280.63,21-10-2017,20,21,10,2017
275.71,21-10-2017,21,21,10,2017
265.2,21-10-2017,22,21,10,2017
251.02,21-10-2017,23,21,10,2017
268.25,22-10-2017,00,22,10,2017
263.73,22-10-2017,01,22,10,2017
260.27,22-10-2017,02,22,10,2017
260.18,22-10-2017,03,22,10,2017
259.6,22-10-2017,04,22,10,2017
259.89,22-10-2017,05,22,10,2017
265.18,22-10-2017,06,22,10,2017
267.77,22-10-2017,07,22,10,2017
273.44,22-10-2017,08,22,10,2017
280.18,22-10-2017,09,22,10,2017
288.06,22-10-2017,10,22,10,2017
288.54,22-10-2017,11,22,10,2017
287.48,22-10-2017,12,22,10,2017
278.06,22-10-2017,13,22,10,2017
277.58,22-10-2017,14,22,10,2017
279.89,22-10-2017,15,22,10,2017
282.19,22-10-2017,16,22,10,2017
331.23,22-10-2017,17,22,10,2017
468.24,22-10-2017,18,22,10,2017
468.91,22-10-2017,19,22,10,2017
414.11,22-10-2017,20,22,10,2017
336.71,22-10-2017,21,22,10,2017
287.1,22-10-2017,22,22,10,2017
279.31,22-10-2017,23,22,10,2017
275.08,23-10-2017,00,23,10,2017
267.87,23-10-2017,01,23,10,2017
260.37,23-10-2017,02,23,10,2017
260.37,23-10-2017,03,23,10,2017
268.25,23-10-2017,04,23,10,2017
284.6,23-10-2017,05,23,10,2017
397.48,23-10-2017,06,23,10,2017
482.76,23-10-2017,07,23,10,2017
480.74,23-10-2017,08,23,10,2017
436.42,23-10-2017,09,23,10,2017
442.47,23-10-2017,10,23,10,2017
443.24,23-10-2017,11,23,10,2017
414.97,23-10-2017,12,23,10,2017
434.78,23-10-2017,13,23,10,2017
438.63,23-10-2017,14,23,10,2017
431.8,23-10-2017,15,23,10,2017
432.47,23-10-2017,16,23,10,2017
477.47,23-10-2017,17,23,10,2017
521.12,23-10-2017,18,23,10,2017
518.33,23-10-2017,19,23,10,2017
433.53,23-10-2017,20,23,10,2017
394.78,23-10-2017,21,23,10,2017
288.44,23-10-2017,22,23,10,2017
284.31,23-10-2017,23,23,10,2017
285.25,24-10-2017,00,24,10,2017
283.04,24-10-2017,01,24,10,2017
278.7,24-10-2017,02,24,10,2017
277.93,24-10-2017,03,24,10,2017
279.37,24-10-2017,04,24,10,2017
284.68,24-10-2017,05,24,10,2017
409.95,24-10-2017,06,24,10,2017
449.29,24-10-2017,07,24,10,2017
519.88,24-10-2017,08,24,10,2017
466.94,24-10-2017,09,24,10,2017
473.3,24-10-2017,10,24,10,2017
437.72,24-10-2017,11,24,10,2017
372.05,24-10-2017,12,24,10,2017
368.67,24-10-2017,13,24,10,2017
348.13,24-10-2017,14,24,10,2017
348.13,24-10-2017,15,24,10,2017
339.84,24-10-2017,16,24,10,2017
373.49,24-10-2017,17,24,10,2017
422.67,24-10-2017,18,24,10,2017
372.34,24-10-2017,19,24,10,2017
292.01,24-10-2017,20,24,10,2017
286.8,24-10-2017,21,24,10,2017
278.79,24-10-2017,22,24,10,2017
260.57,24-10-2017,23,24,10,2017
248.67,25-10-2017,00,25,10,2017
185.73,25-10-2017,01,25,10,2017
176.58,25-10-2017,02,25,10,2017
187.95,25-10-2017,03,25,10,2017
230.84,25-10-2017,04,25,10,2017
263.52,25-10-2017,05,25,10,2017
324.62,25-10-2017,06,25,10,2017
375.81,25-10-2017,07,25,10,2017
397.78,25-10-2017,08,25,10,2017
386.31,25-10-2017,09,25,10,2017
292.91,25-10-2017,10,25,10,2017
290.02,25-10-2017,11,25,10,2017
287.13,25-10-2017,12,25,10,2017
285.88,25-10-2017,13,25,10,2017
287.9,25-10-2017,14,25,10,2017
287.61,25-10-2017,15,25,10,2017
289.25,25-10-2017,16,25,10,2017
336.48,25-10-2017,17,25,10,2017
368.29,25-10-2017,18,25,10,2017
294.75,25-10-2017,19,25,10,2017
288.29,25-10-2017,20,25,10,2017
283.66,25-10-2017,21,25,10,2017
272.0,25-10-2017,22,25,10,2017
261.2,25-10-2017,23,25,10,2017
253.23,26-10-2017,00,26,10,2017
242.48,26-10-2017,01,26,10,2017
241.51,26-10-2017,02,26,10,2017
246.16,26-10-2017,03,26,10,2017
255.45,26-10-2017,04,26,10,2017
275.3,26-10-2017,05,26,10,2017
285.46,26-10-2017,06,26,10,2017
369.48,26-10-2017,07,26,10,2017
392.04,26-10-2017,08,26,10,2017
306.56,26-10-2017,09,26,10,2017
296.01,26-10-2017,10,26,10,2017
291.95,26-10-2017,11,26,10,2017
289.24,26-10-2017,12,26,10,2017
288.95,26-10-2017,13,26,10,2017
288.17,26-10-2017,14,26,10,2017
288.07,26-10-2017,15,26,10,2017
288.36,26-10-2017,16,26,10,2017
369.68,26-10-2017,17,26,10,2017
464.73,26-10-2017,18,26,10,2017
369.48,26-10-2017,19,26,10,2017
288.75,26-10-2017,20,26,10,2017
285.27,26-10-2017,21,26,10,2017
280.81,26-10-2017,22,26,10,2017
266.39,26-10-2017,23,26,10,2017
257.95,27-10-2017,00,27,10,2017
246.86,27-10-2017,01,27,10,2017
247.25,27-10-2017,02,27,10,2017
243.66,27-10-2017,03,27,10,2017
246.77,27-10-2017,04,27,10,2017
261.55,27-10-2017,05,27,10,2017
283.03,27-10-2017,06,27,10,2017
349.15,27-10-2017,07,27,10,2017
312.11,27-10-2017,08,27,10,2017
304.72,27-10-2017,09,27,10,2017
327.37,27-10-2017,10,27,10,2017
318.13,27-10-2017,11,27,10,2017
285.08,27-10-2017,12,27,10,2017
279.53,27-10-2017,13,27,10,2017
273.6,27-10-2017,14,27,10,2017
269.42,27-10-2017,15,27,10,2017
284.78,27-10-2017,16,27,10,2017
358.68,27-10-2017,17,27,10,2017
410.01,27-10-2017,18,27,10,2017
282.16,27-10-2017,19,27,10,2017
272.44,27-10-2017,20,27,10,2017
261.93,27-10-2017,21,27,10,2017
250.85,27-10-2017,22,27,10,2017
198.83,27-10-2017,23,27,10,2017
235.43,28-10-2017,00,28,10,2017
241.08,28-10-2017,01,28,10,2017
229.0,28-10-2017,02,28,10,2017
216.83,28-10-2017,03,28,10,2017
215.47,28-10-2017,04,28,10,2017
233.48,28-10-2017,05,28,10,2017
245.65,28-10-2017,06,28,10,2017
246.53,28-10-2017,07,28,10,2017
248.48,28-10-2017,08,28,10,2017
252.37,28-10-2017,09,28,10,2017
254.61,28-10-2017,10,28,10,2017
254.12,28-10-2017,11,28,10,2017
251.1,28-10-2017,12,28,10,2017
249.84,28-10-2017,13,28,10,2017
247.7,28-10-2017,14,28,10,2017
246.63,28-10-2017,15,28,10,2017
249.16,28-10-2017,16,28,10,2017
263.27,28-10-2017,17,28,10,2017
271.36,28-10-2017,18,28,10,2017
269.51,28-10-2017,19,28,10,2017
260.55,28-10-2017,20,28,10,2017
252.27,28-10-2017,21,28,10,2017
241.27,28-10-2017,22,28,10,2017
215.96,28-10-2017,23,28,10,2017
247.28,29-10-2017,00,29,10,2017
233.62,29-10-2017,01,29,10,2017
223.06,29-10-2017,02,29,10,2017
209.59,29-10-2017,02,29,10,2017
181.3,29-10-2017,03,29,10,2017
203.49,29-10-2017,04,29,10,2017
194.76,29-10-2017,05,29,10,2017
203.68,29-10-2017,06,29,10,2017
218.02,29-10-2017,07,29,10,2017
206.78,29-10-2017,08,29,10,2017
246.61,29-10-2017,09,29,10,2017
251.26,29-10-2017,10,29,10,2017
246.12,29-10-2017,11,29,10,2017
241.47,29-10-2017,12,29,10,2017
233.81,29-10-2017,13,29,10,2017
221.7,29-10-2017,14,29,10,2017
233.81,29-10-2017,15,29,10,2017
247.38,29-10-2017,16,29,10,2017
262.88,29-10-2017,17,29,10,2017
267.63,29-10-2017,18,29,10,2017
273.54,29-10-2017,19,29,10,2017
240.79,29-10-2017,20,29,10,2017
193.41,29-10-2017,21,29,10,2017
173.06,29-10-2017,22,29,10,2017
170.54,29-10-2017,23,29,10,2017
29.07,30-10-2017,00,30,10,2017
28.97,30-10-2017,01,30,10,2017
32.65,30-10-2017,02,30,10,2017
39.24,30-10-2017,03,30,10,2017
47.38,30-10-2017,04,30,10,2017
247.96,30-10-2017,05,30,10,2017
275.38,30-10-2017,06,30,10,2017
325.0,30-10-2017,07,30,10,2017
324.41,30-10-2017,08,30,10,2017
294.38,30-10-2017,09,30,10,2017
288.17,30-10-2017,10,30,10,2017
285.46,30-10-2017,11,30,10,2017
287.79,30-10-2017,12,30,10,2017
290.5,30-10-2017,13,30,10,2017
343.89,30-10-2017,14,30,10,2017
349.8,30-10-2017,15,30,10,2017
379.06,30-10-2017,16,30,10,2017
434.59,30-10-2017,17,30,10,2017
415.11,30-10-2017,18,30,10,2017
376.35,30-10-2017,19,30,10,2017
354.07,30-10-2017,20,30,10,2017
312.4,30-10-2017,21,30,10,2017
283.52,30-10-2017,22,30,10,2017
276.35,30-10-2017,23,30,10,2017
279.76,31-10-2017,00,31,10,2017
278.11,31-10-2017,01,31,10,2017
277.82,31-10-2017,02,31,10,2017
275.78,31-10-2017,03,31,10,2017
280.64,31-10-2017,04,31,10,2017
294.72,31-10-2017,05,31,10,2017
338.34,31-10-2017,06,31,10,2017
376.22,31-10-2017,07,31,10,2017
399.15,31-10-2017,08,31,10,2017
392.93,31-10-2017,09,31,10,2017
392.45,31-10-2017,10,31,10,2017
402.45,31-10-2017,11,31,10,2017
358.93,31-10-2017,12,31,10,2017
331.64,31-10-2017,13,31,10,2017
346.3,31-10-2017,14,31,10,2017
378.75,31-10-2017,15,31,10,2017
412.36,31-10-2017,16,31,10,2017
456.17,31-10-2017,17,31,10,2017
460.06,31-10-2017,18,31,10,2017
398.08,31-10-2017,19,31,10,2017
365.34,31-10-2017,20,31,10,2017
293.27,31-10-2017,21,31,10,2017
287.34,31-10-2017,22,31,10,2017
280.54,31-10-2017,23,31,10,2017
275.19,01-11-2017,00,01,11,2017
266.91,01-11-2017,01,01,11,2017
259.99,01-11-2017,02,01,11,2017
255.32,01-11-2017,03,01,11,2017
259.7,01-11-2017,04,01,11,2017
270.71,01-11-2017,05,01,11,2017
283.18,01-11-2017,06,01,11,2017
301.98,01-11-2017,07,01,11,2017
351.27,01-11-2017,08,01,11,2017
314.15,01-11-2017,09,01,11,2017
307.92,01-11-2017,10,01,11,2017
293.5,01-11-2017,11,01,11,2017
290.19,01-11-2017,12,01,11,2017
283.08,01-11-2017,13,01,11,2017
284.25,01-11-2017,14,01,11,2017
285.9,01-11-2017,15,01,11,2017
308.41,01-11-2017,16,01,11,2017
343.47,01-11-2017,17,01,11,2017
289.61,01-11-2017,18,01,11,2017
284.93,01-11-2017,19,01,11,2017
277.43,01-11-2017,20,01,11,2017
266.91,01-11-2017,21,01,11,2017
256.49,01-11-2017,22,01,11,2017
227.26,01-11-2017,23,01,11,2017
201.84,02-11-2017,00,02,11,2017
175.78,02-11-2017,01,02,11,2017
165.14,02-11-2017,02,02,11,2017
151.96,02-11-2017,03,02,11,2017
230.14,02-11-2017,04,02,11,2017
253.47,02-11-2017,05,02,11,2017
275.23,02-11-2017,06,02,11,2017
343.65,02-11-2017,07,02,11,2017
374.59,02-11-2017,08,02,11,2017
339.06,02-11-2017,09,02,11,2017
307.93,02-11-2017,10,02,11,2017
308.32,02-11-2017,11,02,11,2017
298.36,02-11-2017,12,02,11,2017
309.49,02-11-2017,13,02,11,2017
323.35,02-11-2017,14,02,11,2017
381.62,02-11-2017,15,02,11,2017
437.74,02-11-2017,16,02,11,2017
467.5,02-11-2017,17,02,11,2017
459.11,02-11-2017,18,02,11,2017
449.06,02-11-2017,19,02,11,2017
407.58,02-11-2017,20,02,11,2017
352.24,02-11-2017,21,02,11,2017
284.31,02-11-2017,22,02,11,2017
280.31,02-11-2017,23,02,11,2017
272.48,03-11-2017,00,03,11,2017
269.54,03-11-2017,01,03,11,2017
269.35,03-11-2017,02,03,11,2017
268.86,03-11-2017,03,03,11,2017
275.21,03-11-2017,04,03,11,2017
330.33,03-11-2017,05,03,11,2017
390.34,03-11-2017,06,03,11,2017
479.28,03-11-2017,07,03,11,2017
627.73,03-11-2017,08,03,11,2017
509.09,03-11-2017,09,03,11,2017
536.55,03-11-2017,10,03,11,2017
559.71,03-11-2017,11,03,11,2017
520.42,03-11-2017,12,03,11,2017
503.32,03-11-2017,13,03,11,2017
488.17,03-11-2017,14,03,11,2017
486.9,03-11-2017,15,03,11,2017
563.52,03-11-2017,16,03,11,2017
629.49,03-11-2017,17,03,11,2017
479.08,03-11-2017,18,03,11,2017
457.58,03-11-2017,19,03,11,2017
355.94,03-11-2017,20,03,11,2017
271.5,03-11-2017,21,03,11,2017
274.24,03-11-2017,22,03,11,2017
264.56,03-11-2017,23,03,11,2017
264.38,04-11-2017,00,04,11,2017
260.46,04-11-2017,01,04,11,2017
256.24,04-11-2017,02,04,11,2017
256.24,04-11-2017,03,04,11,2017
255.85,04-11-2017,04,04,11,2017
263.3,04-11-2017,05,04,11,2017
265.46,04-11-2017,06,04,11,2017
266.05,04-11-2017,07,04,11,2017
276.05,04-11-2017,08,04,11,2017
279.19,04-11-2017,09,04,11,2017
281.54,04-11-2017,10,04,11,2017
281.15,04-11-2017,11,04,11,2017
280.07,04-11-2017,12,04,11,2017
278.7,04-11-2017,13,04,11,2017
278.9,04-11-2017,14,04,11,2017
307.53,04-11-2017,15,04,11,2017
354.41,04-11-2017,16,04,11,2017
395.69,04-11-2017,17,04,11,2017
339.8,04-11-2017,18,04,11,2017
282.33,04-11-2017,19,04,11,2017
277.13,04-11-2017,20,04,11,2017
265.36,04-11-2017,21,04,11,2017
260.17,04-11-2017,22,04,11,2017
244.77,04-11-2017,23,04,11,2017
245.83,05-11-2017,00,05,11,2017
240.44,05-11-2017,01,05,11,2017
235.45,05-11-2017,02,05,11,2017
228.2,05-11-2017,03,05,11,2017
232.51,05-11-2017,04,05,11,2017
239.46,05-11-2017,05,05,11,2017
244.56,05-11-2017,06,05,11,2017
247.01,05-11-2017,07,05,11,2017
270.52,05-11-2017,08,05,11,2017
277.97,05-11-2017,09,05,11,2017
282.08,05-11-2017,10,05,11,2017
282.38,05-11-2017,11,05,11,2017
280.42,05-11-2017,12,05,11,2017
280.03,05-11-2017,13,05,11,2017
280.42,05-11-2017,14,05,11,2017
294.92,05-11-2017,15,05,11,2017
342.93,05-11-2017,16,05,11,2017
397.21,05-11-2017,17,05,11,2017
399.17,05-11-2017,18,05,11,2017
397.7,05-11-2017,19,05,11,2017
322.26,05-11-2017,20,05,11,2017
281.59,05-11-2017,21,05,11,2017
278.17,05-11-2017,22,05,11,2017
274.83,05-11-2017,23,05,11,2017
272.58,06-11-2017,00,06,11,2017
266.11,06-11-2017,01,06,11,2017
264.35,06-11-2017,02,06,11,2017
263.96,06-11-2017,03,06,11,2017
268.66,06-11-2017,04,06,11,2017
276.79,06-11-2017,05,06,11,2017
286.98,06-11-2017,06,06,11,2017
296.98,06-11-2017,07,06,11,2017
343.52,06-11-2017,08,06,11,2017
343.62,06-11-2017,09,06,11,2017
343.42,06-11-2017,10,06,11,2017
325.2,06-11-2017,11,06,11,2017
296.98,06-11-2017,12,06,11,2017
324.41,06-11-2017,13,06,11,2017
325.1,06-11-2017,14,06,11,2017
392.12,06-11-2017,15,06,11,2017
467.95,06-11-2017,16,06,11,2017
748.57,06-11-2017,17,06,11,2017
509.69,06-11-2017,18,06,11,2017
343.42,06-11-2017,19,06,11,2017
293.06,06-11-2017,20,06,11,2017
289.43,06-11-2017,21,06,11,2017
283.16,06-11-2017,22,06,11,2017
